"File","LegacyBase","OldUrl","NewUrl","Replacements","Target"
"C:\Users\TEST4\qms.hesem.com.vn\10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-09.html","annex-qms-006-power-automate-flows-and-approvals-spec.html","../../../09-Annexes-References/01-ANNEX-QMS/annex-qms-006-power-automate-flows-and-approvals-spec.html","../../../C","1","C"
"C:\Users\TEST4\qms.hesem.com.vn\10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-09.html","annex-qms-007-gs1-sscc-data-dictionary-and-pack-reconciliation.html","../../../09-Annexes-References/01-ANNEX-QMS/annex-qms-007-gs1-sscc-data-dictionary-and-pack-reconciliation.html","../../../C","1","C"
"C:\Users\TEST4\qms.hesem.com.vn\10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-13.html","sop-qms-002-quality-policy-objectives.html","../../../04-SOPs/sop-qms-002-quality-policy-objectives.html","../../../C","2","C"
"C:\Users\TEST4\qms.hesem.com.vn\10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-14.html","frm-hr-trn-010-evaluation-rubric.html","../../../07-Forms-Records/04-FRM-HR/frm-hr-trn-010-evaluation-rubric.html","../../../C","1","C"
"C:\Users\TEST4\qms.hesem.com.vn\10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-16.html","annex-qms-003-audit-evidence-pack-master.html","../../../09-Annexes-References/01-ANNEX-QMS/annex-qms-003-audit-evidence-pack-master.html","../../../C","1","C"
"C:\Users\TEST4\qms.hesem.com.vn\10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-16.html","wi-ops-007-dashboard-and-tier-meetings.html","../../../06-Work-Instructions/02-WI-OPS/wi-ops-007-dashboard-and-tier-meetings.html","../../../C","1","C"
"C:\Users\TEST4\qms.hesem.com.vn\10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-19.html","frm-sal-003-customer-change-order-review.html","../../../07-Forms-Records/13-FRM-SAL/frm-sal-003-customer-change-order-review.html","../../../C","1","C"
"C:\Users\TEST4\qms.hesem.com.vn\10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-22.html","annex-qms-004-job-dossier-template-and-metadata-dictionary.html","../../../09-Annexes-References/01-ANNEX-QMS/annex-qms-004-job-dossier-template-and-metadata-dictionary.html","../../../C","1","C"
"C:\Users\TEST4\qms.hesem.com.vn\10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-22.html","frm-qms-016-quarterly-access-review-evidence-pack.html","../../../07-Forms-Records/12-FRM-QMS/frm-qms-016-quarterly-access-review-evidence-pack.html","../../../C","1","C"
"C:\Users\TEST4\qms.hesem.com.vn\10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-25.html","frm-qms-016-quarterly-access-review-evidence-pack.html","../../../07-Forms-Records/12-FRM-QMS/frm-qms-016-quarterly-access-review-evidence-pack.html","../../../C","1","C"
"C:\Users\TEST4\qms.hesem.com.vn\10-Training-Academy\03-System-Operations\02-Training-Ops\TRN-OPS-03.html","frm-hr-trn-007-skill-matrix-update-request.html","../../../07-Forms-Records/04-FRM-HR/frm-hr-trn-007-skill-matrix-update-request.html","../../../C","1","C"
"C:\Users\TEST4\qms.hesem.com.vn\10-Training-Academy\03-System-Operations\02-Training-Ops\TRN-OPS-03.html","frm-hr-trn-011-skill-matrix-bonus-map.html","../../../07-Forms-Records/04-FRM-HR/frm-hr-trn-011-skill-matrix-bonus-map.html","../../../C","1","C"
"C:\Users\TEST4\qms.hesem.com.vn\10-Training-Academy\03-System-Operations\02-Training-Ops\TRN-OPS-04.html","frm-hr-trn-009-quiz-template.html","../../../07-Forms-Records/04-FRM-HR/frm-hr-trn-009-quiz-template.html","../../../C","1","C"
"C:\Users\TEST4\qms.hesem.com.vn\10-Training-Academy\03-System-Operations\02-Training-Ops\TRN-OPS-07.html","frm-hr-trn-002-attendance-list.html","../../../07-Forms-Records/04-FRM-HR/frm-hr-trn-002-attendance-list.html","../../../C","1","C"
"C:\Users\TEST4\qms.hesem.com.vn\10-Training-Academy\03-System-Operations\02-Training-Ops\TRN-OPS-07.html","frm-hr-trn-009-quiz-template.html","../../../07-Forms-Records/04-FRM-HR/frm-hr-trn-009-quiz-template.html","../../../C","1","C"
"C:\Users\TEST4\qms.hesem.com.vn\10-Training-Academy\03-System-Operations\02-Training-Ops\TRN-OPS-07.html","frm-hr-trn-010-evaluation-rubric.html","../../../07-Forms-Records/04-FRM-HR/frm-hr-trn-010-evaluation-rubric.html","../../../C","1","C"
"C:\Users\TEST4\qms.hesem.com.vn\10-Training-Academy\03-System-Operations\02-Training-Ops\TRN-OPS-07.html","frm-whs-007-packaging-checklist.html","../../../07-Forms-Records/14-FRM-WHS/frm-whs-007-packaging-checklist.html","../../../C","1","C"
"C:\Users\TEST4\qms.hesem.com.vn\10-Training-Academy\03-System-Operations\02-Training-Ops\TRN-OPS-08.html","frm-hr-trn-002-attendance-list.html","../../../07-Forms-Records/04-FRM-HR/frm-hr-trn-002-attendance-list.html","../../../C","1","C"
"C:\Users\TEST4\qms.hesem.com.vn\10-Training-Academy\03-System-Operations\02-Training-Ops\TRN-OPS-09.html","frm-cnc-001-cnc-setup-and-first-piece-verification.html","../../../07-Forms-Records/01-FRM-CNC/frm-cnc-001-cnc-setup-and-first-piece-verification.html","../../../C","1","C"
"C:\Users\TEST4\qms.hesem.com.vn\10-Training-Academy\03-System-Operations\02-Training-Ops\TRN-OPS-09.html","frm-ops-011-setup-changeover-smed-checklist.html","../../../07-Forms-Records/08-FRM-OPS/frm-ops-011-setup-changeover-smed-checklist.html","../../../C","1","C"
"C:\Users\TEST4\qms.hesem.com.vn\10-Training-Academy\03-System-Operations\02-Training-Ops\TRN-OPS-09.html","proc-mnt-005-tool-life-management-and-replacement.html","../../../05-Processes/07-PROC-MNT/proc-mnt-005-tool-life-management-and-replacement.html","../../../C","1","C"
"C:\Users\TEST4\qms.hesem.com.vn\10-Training-Academy\03-System-Operations\02-Training-Ops\TRN-OPS-09.html","wi-ops-015-setup-changeover-smed-standard-work.html","../../../06-Work-Instructions/02-WI-OPS/wi-ops-015-setup-changeover-smed-standard-work.html","../../../C","1","C"
